latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2024-02-09 16:00:00,3.5846896,7.9611554,149.8587,147.30803,28.7,1006.18823,0.0,20.750734,0.0
2024-02-09 17:00:00,3.1144822,7.5166483,137.60262,139.31612,28.3,1005.78076,0.0,18.305813,0.0
2024-02-09 18:00:00,2.7658632,7.0724816,130.60121,133.85432,27.75,1005.36945,0.0,17.78593,0.0
2024-02-09 19:00:00,2.657066,6.896376,109.798965,119.53869,27.3,1005.35706,0.0,17.299427,0.0
2024-02-09 20:00:00,2.942788,7.212489,99.78234,106.9276,27.35,1005.2594,0.0,16.2762,0.0
2024-02-09 21:00:00,3.8052595,8.720665,93.012726,93.945114,28.0,1005.2768,0.0,15.053145,0.0
2024-02-09 22:00:00,4.509989,9.408506,86.186005,87.56341,28.5,1005.48846,0.0,14.408956,1.0
2024-02-09 23:00:00,5.4571056,9.729337,76.21838,77.53508,30.3,1005.9332,0.0,13.178723,1.0
2024-02-10 00:00:00,5.6921,11.423222,71.564964,69.50258,34.2,1006.23364,0.0,11.084555,1.0
2024-02-10 01:00:00,6.0827627,8.372574,62.59251,60.67962,38.65,1006.24744,0.0,10.470456,1.0
2024-02-10 02:00:00,6.0207973,7.8568444,48.366554,47.579197,41.45,1006.1188,0.0,9.015004,1.0
2024-02-10 03:00:00,4.1868844,5.5317264,40.15594,40.601215,43.2,1005.6654,0.0,7.8775253,1.0
2024-02-10 04:00:00,0.94868326,0.6708204,198.43504,153.43501,42.1,1005.04285,0.0,8.286172,1.0
2024-02-10 05:00:00,5.905929,7.6157727,208.30066,209.93143,40.65,1004.51117,0.0,13.889621,1.0
2024-02-10 06:00:00,7.1589108,10.288343,204.77512,205.31964,38.7,1004.1649,0.0,19.055487,1.0
2024-02-10 07:00:00,7.912016,11.552056,196.14441,196.08173,36.0,1003.7992,0.0,21.567911,1.0
2024-02-10 08:00:00,6.1131005,9.044888,183.75165,185.7105,35.15,1003.38055,0.0,22.528536,1.0
2024-02-10 09:00:00,5.622277,8.20975,185.10208,182.79265,33.9,1003.2493,0.0,27.561232,1.0
2024-02-10 10:00:00,5.5226803,8.657945,174.80566,173.36758,32.2,1003.404,0.0,29.15201,1.0
2024-02-10 11:00:00,5.2773094,9.904039,170.18077,163.57774,30.3,1003.8499,0.0,35.255497,1.0
2024-02-10 12:00:00,6.2361846,10.184301,164.18074,160.49747,29.9,1004.4348,0.0,30.802439,0.0
2024-02-10 13:00:00,5.9481087,10.030454,163.39294,159.57759,28.3,1005.08636,0.0,31.397266,0.0
2024-02-10 14:00:00,5.1662364,9.108238,165.42575,160.76924,27.0,1005.25006,0.0,40.78667,0.0
2024-02-10 15:00:00,4.753946,8.810222,157.75093,153.72585,26.45,1004.9372,0.0,42.6844,0.0
2024-02-10 16:00:00,4.0718546,8.026207,155.32315,149.28117,26.4,1004.7377,0.0,39.95513,0.0
2024-02-10 17:00:00,3.130495,7.1028166,153.43501,144.74356,26.1,1004.33264,0.0,37.683468,0.0
2024-02-10 18:00:00,2.0880613,5.6859474,163.30067,145.75092,25.1,1004.1072,0.0,37.526974,0.0
2024-02-10 19:00:00,2.0024984,5.188449,177.13765,152.44728,24.1,1004.0798,0.0,42.029892,0.0
2024-02-10 20:00:00,2.4186773,5.7384667,172.87508,157.4569,23.6,1003.96674,0.0,46.90386,0.0
2024-02-10 21:00:00,2.5632012,6.1294374,159.44388,151.76265,23.3,1004.1569,0.0,45.596195,0.0
2024-02-10 22:00:00,2.2825425,5.7688823,151.1893,146.3099,22.85,1004.34265,0.0,42.95891,0.0
2024-02-10 23:00:00,2.5238857,5.0931325,146.3099,136.5911,25.1,1004.99994,0.0,32.223633,1.0
2024-02-11 00:00:00,1.6552945,3.8013155,154.98314,116.56499,29.05,1005.3048,0.0,22.034649,1.0
2024-02-11 01:00:00,2.630589,3.1256998,188.74608,172.64772,30.05,1005.33136,0.0,36.948,1.0
2024-02-11 02:00:00,3.0364454,3.1,197.24155,180.0,33.05,1005.0134,0.0,31.770456,1.0
2024-02-11 03:00:00,3.5846896,3.6878178,202.98874,192.5288,35.05,1004.5687,0.0,32.31627,1.0
2024-02-11 04:00:00,4.5793014,5.2325897,211.60745,206.0753,35.6,1003.6899,0.0,34.478424,1.0
2024-02-11 05:00:00,5.7454333,7.3824115,211.47679,208.30066,34.95,1003.1771,0.0,33.123184,1.0
2024-02-11 06:00:00,6.307139,8.955445,205.34613,203.70265,33.5,1002.54474,0.0,32.72684,1.0
2024-02-11 07:00:00,5.8523498,8.658521,196.88687,194.03627,32.55,1002.2222,0.0,37.519844,1.0
2024-02-11 08:00:00,6.1983867,9.265528,190.2221,186.81812,31.05,1001.8856,0.0,46.505577,1.0
2024-02-11 09:00:00,6.412488,8.902246,183.57626,181.28731,28.9,1002.0271,0.0,53.95719,1.0
2024-02-11 10:00:00,6.7186303,9.3,184.2678,180.0,27.4,1001.9872,0.0,63.25524,1.0
2024-02-11 11:00:00,5.0249376,7.2993145,174.2895,170.53775,25.15,1002.62054,0.0,72.69416,1.0
2024-02-11 12:00:00,3.2015622,4.8507733,181.78987,171.70294,24.0,1003.28345,0.0,78.8405,0.0
2024-02-11 13:00:00,3.324154,5.1971145,173.08887,168.90631,23.45,1004.3594,0.0,81.24256,0.0
2024-02-11 14:00:00,4.440721,8.271033,172.23492,165.29166,23.5,1004.16223,0.0,72.85947,0.0
2024-02-11 15:00:00,4.318565,7.3979726,174.68555,170.66507,22.7,1003.54504,0.0,77.4353,0.0
2024-02-11 16:00:00,3.981206,7.324616,168.40785,165.774,22.3,1003.2362,0.0,80.33886,0.0
2024-02-11 17:00:00,1.9723083,4.494441,149.53453,147.72438,21.75,1003.02277,0.0,82.560616,0.0
2024-02-11 18:00:00,1.8439089,4.531004,167.4712,157.96371,21.3,1002.7126,0.0,84.33651,0.0
2024-02-11 19:00:00,2.2022717,4.8259716,182.60251,174.05324,21.05,1002.50696,0.0,87.26185,0.0
2024-02-11 20:00:00,2.9017239,5.707889,178.02512,176.98727,20.9,1002.8005,0.0,90.85816,0.0
2024-02-11 21:00:00,3.306055,6.2128897,176.53185,176.30869,20.95,1003.00037,0.0,91.99784,0.0
2024-02-11 22:00:00,3.7215588,6.8359346,173.82993,174.1227,21.0,1003.39844,0.0,93.1492,0.0
2024-02-11 23:00:00,3.8587563,6.484597,148.78166,153.43501,21.95,1004.01996,0.0,89.257195,1.0
2024-02-12 00:00:00,2.7856774,3.5846896,158.96242,157.01126,24.05,1004.2766,0.0,76.680016,1.0
2024-02-12 01:00:00,4.204759,5.3,182.72626,180.0,25.65,1004.51874,0.0,69.26436,1.0
2024-02-12 02:00:00,5.178803,6.449806,190.00792,187.12492,27.25,1004.6615,0.0,62.441963,1.0
2024-02-12 03:00:00,6.1611686,7.5133214,193.13403,189.96375,27.95,1004.48193,0.0,60.498608,1.0
2024-02-12 04:00:00,6.676077,8.22253,196.53491,193.36023,28.0,1003.9872,0.0,59.762833,1.0
2024-02-12 05:00:00,6.9892774,8.793179,199.21277,197.19862,27.6,1003.8773,0.0,62.51914,1.0
2024-02-12 06:00:00,7.1168814,9.024965,197.162,195.42223,27.45,1003.7741,0.0,63.070297,1.0
2024-02-12 07:00:00,7.0830784,9.042676,193.05525,190.19144,27.55,1003.4793,0.0,62.702274,1.0
