latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (unitless),is_day (unitless)
2020-01-07 23:00:00+08:00,5.3150725,168.05585,20.85,998.9312,84.818146,0.0,0.0,0.0,18.2,0.0,0.0,,0.0
2020-01-08 00:00:00+08:00,5.080354,169.79608,20.5,998.62366,86.93885,0.0,0.0,0.0,18.25,0.0,0.0,,0.0
2020-01-08 01:00:00+08:00,4.90408,159.71736,20.25,998.2201,87.46352,0.0,0.0,0.0,18.1,0.0,0.0,,0.0
2020-01-08 02:00:00+08:00,4.838388,161.93944,19.95,997.51733,87.98866,0.0,0.0,0.0,17.9,0.0,0.0,,0.0
2020-01-08 03:00:00+08:00,4.669047,170.13426,19.9,997.31775,87.432205,0.0,0.0,0.0,17.75,0.0,0.0,,0.0
2020-01-08 04:00:00+08:00,4.9335585,162.29948,19.8,997.4142,85.513145,0.0,0.0,0.0,17.3,0.0,0.0,,0.0
2020-01-08 05:00:00+08:00,4.9396358,158.62932,19.65,997.80646,83.357796,0.0,0.0,0.0,16.75,0.0,0.0,,0.0
2020-01-08 06:00:00+08:00,4.7423625,155.05612,19.7,998.3039,78.721214,8.0,32.432888,6.0,15.9,0.0,0.0,,1.0
2020-01-08 07:00:00+08:00,5.249762,162.25523,21.4,998.64905,65.63325,138.0,463.42993,51.0,14.7,0.0,0.0,,1.0
2020-01-08 08:00:00+08:00,6.140033,163.92636,23.3,998.9,62.74977,361.0,704.7145,81.0,15.8,0.0,0.0,,1.0
2020-01-08 09:00:00+08:00,6.328507,174.55975,24.95,999.14355,59.997265,586.0,812.23895,105.0,16.65,0.0,0.0,,1.0
2020-01-08 10:00:00+08:00,7.017834,184.08554,25.65,998.5672,60.349834,779.0,860.2828,126.0,17.4,0.0,0.0,,1.0
2020-01-08 11:00:00+08:00,7.808969,189.58287,25.65,998.46796,62.086464,929.0,889.9756,140.0,17.85,0.0,0.0,,1.0
2020-01-08 12:00:00+08:00,8.22253,193.36023,25.55,998.26715,61.674274,1029.0,925.4973,135.0,17.65,0.0,0.0,,1.0
2020-01-08 13:00:00+08:00,8.902247,194.97292,25.55,998.26715,60.136425,1067.0,947.66315,127.0,17.25,0.0,0.0,,1.0
2020-01-08 14:00:00+08:00,9.024411,192.80426,25.4,998.2631,60.866802,1034.0,948.4659,121.0,17.3,0.0,0.0,,1.0
2020-01-08 15:00:00+08:00,9.121951,192.66505,25.15,997.8594,61.389603,930.0,919.2807,121.0,17.2,0.0,0.0,,1.0
2020-01-08 16:00:00+08:00,9.631718,192.59332,24.45,997.64185,64.009926,771.0,880.21466,111.0,17.2,0.0,0.0,,1.0
2020-01-08 17:00:00+08:00,9.535197,189.65982,23.7,997.81995,67.382645,570.0,812.6533,98.0,17.3,0.0,0.0,,1.0
2020-01-08 18:00:00+08:00,9.2439165,185.58716,22.9,998.59125,69.16856,340.0,670.95,82.0,16.95,0.0,0.0,,1.0
2020-01-08 19:00:00+08:00,9.013878,183.17976,21.9,999.0595,73.73743,122.0,430.22116,47.0,17.0,0.0,0.0,,1.0
2020-01-08 20:00:00+08:00,8.500588,180.67403,21.3,999.2413,76.73634,5.0,18.19529,4.0,17.05,0.0,0.0,,0.0
2020-01-08 21:00:00+08:00,8.20975,177.20735,21.05,999.6308,78.914955,0.0,0.0,0.0,17.25,0.0,0.0,,0.0
2020-01-08 22:00:00+08:00,8.409518,177.27374,21.0,1000.0263,78.90781,0.0,0.0,0.0,17.2,0.0,0.0,,0.0
2020-01-08 23:00:00+08:00,9.1350975,174.97601,20.9,999.72595,78.14759,0.0,0.0,0.0,16.95,0.0,0.0,,0.0
2020-01-09 00:00:00+08:00,8.79659,171.50153,20.95,999.6283,75.47326,0.0,0.0,0.0,16.45,0.0,0.0,,0.0
2020-01-09 01:00:00+08:00,9.305912,171.34753,21.0,999.1337,73.58272,0.0,0.0,0.0,16.1,0.0,0.0,,0.0
2020-01-09 02:00:00+08:00,8.852683,166.27768,21.0,998.93536,70.586845,0.0,0.0,0.0,15.45,0.0,0.0,,0.0
2020-01-09 03:00:00+08:00,7.955501,165.43968,20.75,998.92834,70.99411,0.0,0.0,0.0,15.3,0.0,0.0,,0.0
2020-01-09 04:00:00+08:00,8.764131,163.42592,20.65,999.0247,70.74785,0.0,0.0,0.0,15.15,0.0,0.0,,0.0
2020-01-09 05:00:00+08:00,7.81089,161.333,20.1,999.4058,73.662895,0.0,0.0,0.0,15.25,0.0,0.0,,0.0
2020-01-09 06:00:00+08:00,7.984986,157.93205,19.9,1000.3923,75.30203,7.0,33.12644,5.0,15.4,0.0,0.0,,1.0
2020-01-09 07:00:00+08:00,9.20489,162.94295,20.8,1001.11163,70.09745,120.0,367.21164,52.0,15.15,0.0,0.0,,1.0
2020-01-09 08:00:00+08:00,9.79847,165.8219,22.0,1001.1452,64.50443,326.0,546.7996,110.0,15.0,0.0,0.0,,1.0
2020-01-09 09:00:00+08:00,9.982485,169.0278,23.35,1001.57935,57.361305,575.0,769.18744,121.0,14.45,0.0,0.0,,1.0
2020-01-09 10:00:00+08:00,10.259142,173.84492,24.35,1001.30914,54.36339,781.0,860.7261,129.0,14.55,0.0,0.0,,1.0
2020-01-09 11:00:00+08:00,10.012492,177.13765,25.1,1001.1315,52.48673,918.0,859.46985,157.0,14.7,0.0,0.0,,1.0
2020-01-09 12:00:00+08:00,10.6,180.0,24.95,1000.7306,55.042286,1052.0,964.4648,121.0,15.3,0.0,0.0,,1.0
2020-01-09 13:00:00+08:00,10.4043255,178.34773,25.4,1000.4453,52.058823,1084.0,968.0636,124.0,14.85,0.0,0.0,,1.0
2020-01-09 14:00:00+08:00,10.801852,181.06088,25.2,1000.34045,53.36437,1049.0,961.8472,123.0,15.05,0.0,0.0,,1.0
2020-01-09 15:00:00+08:00,11.1,180.0,24.3,999.9192,55.950672,947.0,942.7026,117.0,14.95,0.0,0.0,,1.0
2020-01-09 16:00:00+08:00,11.401753,181.00507,23.85,999.70856,56.0197,787.0,902.1648,110.0,14.55,0.0,0.0,,1.0
2020-01-09 17:00:00+08:00,11.700427,179.51031,22.8,999.7789,60.85183,581.0,832.34607,97.0,14.85,0.0,0.0,,1.0
2020-01-09 18:00:00+08:00,11.311057,177.46649,21.95,1000.4494,63.66815,350.0,701.00146,80.0,14.75,0.0,0.0,,1.0
2020-01-09 19:00:00+08:00,10.34843,174.45477,20.85,1001.2123,69.65794,128.0,457.64966,48.0,15.1,0.0,0.0,,1.0
2020-01-09 20:00:00+08:00,9.476286,172.72508,20.5,1001.40063,70.94747,5.0,18.127,4.0,15.05,0.0,0.0,,0.0
2020-01-09 21:00:00+08:00,9.729337,167.53508,20.5,1001.7973,73.26123,0.0,0.0,0.0,15.55,0.0,0.0,,0.0
2020-01-09 22:00:00+08:00,9.368031,163.8865,20.45,1002.39124,73.72327,0.0,0.0,0.0,15.6,0.0,0.0,,0.0
2020-01-09 23:00:00+08:00,8.415462,159.8423,20.25,1002.3855,71.129486,0.0,0.0,0.0,14.85,0.0,0.0,,0.0
2020-01-10 00:00:00+08:00,7.7077885,157.0942,20.0,1002.17993,66.1918,0.0,0.0,0.0,13.5,0.0,0.0,,0.0
2020-01-10 01:00:00+08:00,7.066117,153.0724,19.6,1002.1689,65.67716,0.0,0.0,0.0,13.0,0.0,0.0,,0.0
2020-01-10 02:00:00+08:00,6.177378,150.9455,19.4,1001.8655,65.20624,0.0,0.0,0.0,12.7,0.0,0.0,,0.0
2020-01-10 03:00:00+08:00,5.2478566,149.03632,19.3,1001.9618,62.871727,0.0,0.0,0.0,12.05,0.0,0.0,,0.0
2020-01-10 04:00:00+08:00,4.9396353,148.24057,19.7,1001.9734,55.529236,0.0,0.0,0.0,10.55,0.0,0.0,,0.0
2020-01-10 05:00:00+08:00,4.920366,142.43134,20.7,1002.3981,43.523857,0.0,0.0,0.0,7.85,0.0,0.0,,0.0
2020-01-10 06:00:00+08:00,5.4037023,128.991,22.15,1003.13293,40.64577,7.0,33.855896,5.0,8.15,0.0,0.0,,1.0
2020-01-10 07:00:00+08:00,5.916925,120.46546,24.95,1004.103,44.854683,136.0,470.93073,50.0,12.15,0.0,0.0,,1.0
2020-01-10 08:00:00+08:00,7.3756356,102.5288,26.0,1004.727,41.45404,361.0,712.9702,81.0,11.9,0.0,0.0,,1.0
2020-01-10 09:00:00+08:00,7.3552704,97.0283,28.2,1004.6869,35.016117,598.0,848.2445,99.0,11.3,0.0,0.0,,1.0
2020-01-10 10:00:00+08:00,7.0611615,102.26476,30.55,1004.55096,28.991903,807.0,922.0225,110.0,10.5,0.0,0.0,,1.0
2020-01-10 11:00:00+08:00,7.203471,103.650444,32.7,1004.1113,23.520252,970.0,964.5905,117.0,9.2,0.0,0.0,,1.0
2020-01-10 12:00:00+08:00,6.992138,106.620834,34.45,1003.6603,18.618649,1072.0,985.8748,121.0,7.2,0.0,0.0,,1.0
2020-01-10 13:00:00+08:00,6.191123,121.122406,35.2,1002.7866,16.164005,1107.0,992.53046,123.0,5.75,0.0,0.0,,1.0
2020-01-10 14:00:00+08:00,6.16198,131.71066,35.9,1001.9115,14.009199,1072.0,986.68335,122.0,4.25,0.0,0.0,,1.0
2020-01-10 15:00:00+08:00,6.191123,148.8776,36.05,1001.71686,12.544631,968.0,966.1535,117.0,2.8,0.0,0.0,,1.0
2020-01-10 16:00:00+08:00,7.2780495,167.30042,33.6,1001.6543,19.589912,806.0,926.8175,110.0,7.25,0.0,0.0,,1.0
2020-01-10 17:00:00+08:00,7.2691126,172.09293,31.15,1001.4913,38.841736,596.0,857.2534,97.0,15.5,0.0,0.0,,1.0
2020-01-10 18:00:00+08:00,6.661081,172.23492,29.75,1001.65295,45.288063,359.0,723.33624,80.0,16.65,0.0,0.0,,1.0
2020-01-10 19:00:00+08:00,5.6089215,168.69011,28.5,1002.21484,47.308838,132.0,479.47995,48.0,16.2,0.0,0.0,,1.0
2020-01-10 20:00:00+08:00,5.885576,170.21767,25.3,1002.4263,59.698994,5.0,18.074991,4.0,16.9,0.0,0.0,,0.0
2020-01-10 21:00:00+08:00,4.609772,155.65892,25.6,1002.5337,48.85259,0.0,0.0,0.0,14.05,0.0,0.0,,0.0
2020-01-10 22:00:00+08:00,3.9824615,128.8845,27.1,1002.77264,22.941788,0.0,0.0,0.0,4.15,0.0,0.0,,0.0
2020-01-10 23:00:00+08:00,4.3081317,111.801476,27.5,1002.9816,12.36581,0.0,0.0,0.0,-4.05,0.0,0.0,,0.0
2020-01-11 00:00:00+08:00,5.508176,93.12207,28.1,1002.9978,13.501429,0.0,0.0,0.0,-2.4,0.0,0.0,,0.0
2020-01-11 01:00:00+08:00,6.7742157,81.51115,28.05,1003.1949,20.370083,0.0,0.0,0.0,3.25,0.0,0.0,,0.0
2020-01-11 02:00:00+08:00,6.576473,81.25392,27.05,1002.8705,22.68862,0.0,0.0,0.0,3.95,0.0,0.0,,0.0
2020-01-11 03:00:00+08:00,6.477654,81.11942,26.2,1002.8476,23.355726,0.0,0.0,0.0,3.65,0.0,0.0,,0.0
2020-01-11 04:00:00+08:00,6.4938436,80.24765,25.65,1003.13,23.959568,0.0,0.0,0.0,3.55,0.0,0.0,,0.0
2020-01-11 05:00:00+08:00,6.432729,78.340744,25.15,1003.51324,27.415817,0.0,0.0,0.0,5.05,0.0,0.0,,0.0
2020-01-11 06:00:00+08:00,6.7911706,76.37299,24.7,1004.0961,33.455654,6.0,34.619225,4.0,7.55,0.0,0.0,,1.0
2020-01-11 07:00:00+08:00,8.902247,75.027084,25.45,1004.7118,37.00095,133.0,466.53983,49.0,9.7,0.0,0.0,,1.0
2020-01-11 08:00:00+08:00,8.658521,75.96373,28.05,1003.8893,34.85836,355.0,704.36707,80.0,11.1,0.0,0.0,,1.0
2020-01-11 09:00:00+08:00,8.888757,72.991974,29.75,1004.0338,33.30515,584.0,830.60657,97.0,11.9,0.0,0.0,,1.0
2020-01-11 10:00:00+08:00,8.381527,72.64589,31.55,1003.7838,31.35918,787.0,898.734,109.0,12.55,0.0,0.0,,1.0
2020-01-11 11:00:00+08:00,7.6243033,73.2287,33.3,1003.53156,29.546555,944.0,937.506,116.0,13.15,0.0,0.0,,1.0
2020-01-11 12:00:00+08:00,6.356099,77.27565,34.9,1002.779,27.647755,1044.0,957.53,121.0,13.5,0.0,0.0,,1.0
2020-01-11 13:00:00+08:00,5.346027,82.47627,36.15,1002.21545,26.312525,1076.0,962.54834,122.0,13.8,0.0,0.0,,1.0
2020-01-11 14:00:00+08:00,4.2296567,96.78888,36.85,1001.0427,25.903275,1037.0,952.354,120.0,14.15,0.0,0.0,,1.0
2020-01-11 15:00:00+08:00,3.1890438,131.18582,35.85,1000.5212,27.90068,933.0,927.21985,116.0,14.45,0.0,0.0,,1.0
2020-01-11 16:00:00+08:00,5.6435804,187.12492,34.25,999.88513,32.098293,771.0,880.98303,109.0,15.25,0.0,0.0,,1.0
2020-01-11 17:00:00+08:00,6.708204,190.3048,31.95,999.7266,39.06219,503.0,621.33386,141.0,16.3,0.0,0.0,,1.0
2020-01-11 18:00:00+08:00,7.8771825,188.02715,29.75,1000.0657,45.001205,342.0,683.6305,78.0,16.55,0.0,0.0,,1.0
2020-01-11 19:00:00+08:00,8.149847,173.6599,27.1,1000.59033,49.566776,124.0,438.80817,47.0,15.65,0.0,0.0,,1.0
2020-01-11 20:00:00+08:00,6.1684685,163.03377,25.9,1001.15314,49.09085,5.0,18.038828,4.0,14.4,0.0,0.0,,0.0
2020-01-11 21:00:00+08:00,5.124451,162.97939,26.15,1001.65594,49.157192,0.0,0.0,0.0,14.65,0.0,0.0,,0.0
2020-01-11 22:00:00+08:00,3.676955,135.0001,25.9,1002.0459,46.156788,0.0,0.0,0.0,13.45,0.0,0.0,,0.0
2020-01-11 23:00:00+08:00,2.385372,146.97614,25.7,1001.84216,41.50717,0.0,0.0,0.0,11.65,0.0,0.0,,0.0
2020-01-12 00:00:00+08:00,1.8439089,139.39879,24.5,1001.6111,45.17558,0.0,0.0,0.0,11.85,0.0,0.0,,0.0
2020-01-12 01:00:00+08:00,2.433105,99.46225,24.35,1001.1108,48.044113,0.0,0.0,0.0,12.65,0.0,0.0,,0.0
2020-01-12 02:00:00+08:00,2.147091,62.24156,25.3,1000.64087,49.249893,0.0,0.0,0.0,13.9,0.0,0.0,,0.0
2020-01-12 03:00:00+08:00,3.1241,50.194473,25.95,1000.6584,52.368286,0.0,0.0,0.0,15.45,0.0,0.0,,0.0
2020-01-12 04:00:00+08:00,3.623534,50.59937,25.8,1000.75354,57.221935,0.0,0.0,0.0,16.7,0.0,0.0,,0.0
2020-01-12 05:00:00+08:00,3.2802439,52.431335,25.05,1001.03064,62.739777,0.0,0.0,0.0,17.45,0.0,0.0,,0.0
2020-01-12 06:00:00+08:00,3.3286633,57.264786,24.7,1001.5173,65.49329,6.0,17.709164,5.0,17.8,0.0,0.0,,1.0
2020-01-12 07:00:00+08:00,3.6235344,62.02062,27.1,1002.2767,57.17411,128.0,450.75226,48.0,17.9,0.0,0.0,,1.0
2020-01-12 08:00:00+08:00,3.5805027,54.090195,30.3,1001.965,44.58117,348.0,690.5,80.0,16.9,0.0,0.0,,1.0
2020-01-12 09:00:00+08:00,1.4142135,98.13002,32.3,1002.0175,36.388214,580.0,826.5291,97.0,15.5,0.0,0.0,,1.0
2020-01-12 10:00:00+08:00,3.1953092,200.13638,32.65,1001.729,34.660667,785.0,897.922,109.0,15.05,0.0,0.0,,1.0
2020-01-12 11:00:00+08:00,5.7628117,218.65982,32.0,1001.4145,42.430126,943.0,937.5617,116.0,17.65,0.0,0.0,,1.0
2020-01-12 12:00:00+08:00,6.4350605,212.94922,32.2,1001.2214,40.264446,1040.0,955.1086,120.0,17.0,0.0,0.0,,1.0
2020-01-12 13:00:00+08:00,7.2897186,206.91647,31.25,1000.7005,43.035748,1072.0,957.80176,123.0,17.2,0.0,0.0,,1.0
2020-01-12 14:00:00+08:00,6.8709536,201.33693,31.2,1000.4013,44.823868,1037.0,951.2959,121.0,17.8,0.0,0.0,,1.0
2020-01-12 15:00:00+08:00,7.6400266,194.40005,29.5,1000.35675,50.35196,937.0,931.47974,116.0,18.1,0.0,0.0,,1.0
2020-01-12 16:00:00+08:00,7.922752,184.34315,28.1,1000.31946,54.780357,774.0,883.1635,110.0,18.15,0.0,0.0,,1.0
2020-01-12 17:00:00+08:00,8.500588,180.67403,27.3,1000.0997,56.86382,571.0,814.66406,96.0,18.0,0.0,0.0,,1.0
2020-01-12 18:00:00+08:00,8.260751,173.04713,25.55,1000.5485,60.709118,343.0,682.9808,79.0,17.4,0.0,0.0,,1.0
2020-01-12 19:00:00+08:00,7.8409185,174.14407,23.55,1001.4858,70.83848,125.0,444.04324,47.0,17.95,0.0,0.0,,1.0
2020-01-12 20:00:00+08:00,6.7911706,166.37299,22.55,1001.65656,70.428894,5.0,18.020435,4.0,16.9,0.0,0.0,,0.0
2020-01-12 21:00:00+08:00,6.806614,169.8458,22.35,1001.94836,71.51644,0.0,0.0,0.0,16.95,0.0,0.0,,0.0
2020-01-12 22:00:00+08:00,6.6483083,164.2913,22.15,1002.3394,70.80223,0.0,0.0,0.0,16.6,0.0,0.0,,0.0
2020-01-12 23:00:00+08:00,6.6490602,167.84508,21.8,1002.2305,74.89684,0.0,0.0,0.0,17.15,0.0,0.0,,0.0
2020-01-13 00:00:00+08:00,6.332456,164.4274,21.4,1002.31866,78.71613,0.0,0.0,0.0,17.55,0.0,0.0,,0.0
2020-01-13 01:00:00+08:00,6.0728908,162.75845,21.05,1001.8127,80.933014,0.0,0.0,0.0,17.65,0.0,0.0,,0.0
2020-01-13 02:00:00+08:00,5.6921,161.56496,20.8,1001.21075,80.900345,0.0,0.0,0.0,17.4,0.0,0.0,,0.0
2020-01-13 03:00:00+08:00,4.976947,157.5572,20.65,1000.8099,77.616196,0.0,0.0,0.0,16.6,0.0,0.0,,0.0
2020-01-13 04:00:00+08:00,4.531004,157.96371,20.5,1000.70636,76.85628,0.0,0.0,0.0,16.3,0.0,0.0,,0.0
2020-01-13 05:00:00+08:00,4.0853395,158.45895,20.4,1000.8027,77.33196,0.0,0.0,0.0,16.3,0.0,0.0,,0.0
2020-01-13 06:00:00+08:00,3.8910153,154.09355,20.55,1001.10474,76.13309,5.0,18.127705,4.0,16.2,0.0,0.0,,1.0
2020-01-13 07:00:00+08:00,3.8626416,158.74942,22.5,1001.25824,65.236084,120.0,405.90158,49.0,15.65,0.0,0.0,,1.0
2020-01-13 08:00:00+08:00,3.9812057,154.72232,24.85,1000.8269,56.627934,337.0,658.3036,83.0,15.65,0.0,0.0,,1.0
2020-01-13 09:00:00+08:00,3.710795,165.96373,28.35,1000.8223,43.487568,562.0,793.21967,100.0,14.75,0.0,0.0,,1.0
2020-01-13 10:00:00+08:00,4.7675986,189.65982,30.4,1000.2814,40.154217,754.0,837.202,125.0,15.35,0.0,0.0,,1.0
2020-01-13 11:00:00+08:00,6.6098413,197.61267,29.6,1000.06165,49.281754,927.0,920.58875,116.0,17.85,0.0,0.0,,1.0
2020-01-13 12:00:00+08:00,7.6400266,194.40005,28.9,999.5471,48.634224,1023.0,933.9914,124.0,17.0,0.0,0.0,,1.0
2020-01-13 13:00:00+08:00,7.668768,192.04256,29.15,998.76013,45.126026,1064.0,953.0734,120.0,16.05,0.0,0.0,,1.0
2020-01-13 14:00:00+08:00,7.962412,191.59215,29.15,998.36334,46.734463,1027.0,943.0054,119.0,16.6,0.0,0.0,,1.0
2020-01-13 15:00:00+08:00,7.940403,185.7823,28.3,998.2416,50.358078,925.0,925.5859,109.0,17.0,0.0,0.0,,1.0
2020-01-13 16:00:00+08:00,7.623647,184.5139,27.95,997.9349,52.050167,770.0,884.0941,105.0,17.2,0.0,0.0,,1.0
2020-01-13 17:00:00+08:00,7.3109508,183.13629,26.75,997.9026,58.17912,560.0,795.30725,96.0,17.85,0.0,0.0,,1.0
2020-01-13 18:00:00+08:00,6.802941,178.31535,25.75,998.47076,61.331944,339.0,677.33234,77.0,17.75,0.0,0.0,,1.0
2020-01-13 19:00:00+08:00,5.0487623,172.03047,24.85,999.5375,64.50168,122.0,426.77597,47.0,17.7,0.0,0.0,,1.0
2020-01-13 20:00:00+08:00,5.0089917,176.56644,23.4,999.2001,71.93294,5.0,18.018446,4.0,18.05,0.0,0.0,,0.0
2020-01-13 21:00:00+08:00,4.304649,177.33705,23.25,999.692,72.81571,0.0,0.0,0.0,18.1,0.0,0.0,,0.0
2020-01-13 22:00:00+08:00,4.501111,178.727,23.2,1000.0874,72.12349,0.0,0.0,0.0,17.9,0.0,0.0,,0.0
2020-01-13 23:00:00+08:00,3.9319208,172.69434,22.9,1000.1782,73.67585,0.0,0.0,0.0,17.95,0.0,0.0,,0.0
2020-01-14 00:00:00+08:00,4.3,180.0,22.4,999.8668,76.90596,0.0,0.0,0.0,18.15,0.0,0.0,,0.0
2020-01-14 01:00:00+08:00,4.110961,175.81517,21.95,999.4576,81.049934,0.0,0.0,0.0,18.55,0.0,0.0,,0.0
2020-01-14 02:00:00+08:00,2.9614186,168.31065,21.7,999.1531,83.59347,0.0,0.0,0.0,18.8,0.0,0.0,,0.0
2020-01-14 03:00:00+08:00,1.3928387,158.96242,21.35,999.0442,85.40331,0.0,0.0,0.0,18.8,0.0,0.0,,0.0
2020-01-14 04:00:00+08:00,1.3038404,175.60138,21.3,998.74536,86.47164,0.0,0.0,0.0,18.95,0.0,0.0,,0.0
2020-01-14 05:00:00+08:00,1.3341664,167.00539,21.3,999.3404,88.378586,0.0,0.0,0.0,19.3,0.0,0.0,,0.0
2020-01-14 06:00:00+08:00,1.029563,119.05451,21.4,1000.03754,88.38687,5.0,18.565275,4.0,19.4,0.0,0.0,,1.0
2020-01-14 07:00:00+08:00,0.44721362,63.435013,23.8,1000.79803,74.05986,119.0,423.50928,46.0,18.9,0.0,0.0,,1.0
2020-01-14 08:00:00+08:00,2.7073975,175.76369,25.35,1001.138,70.07304,332.0,659.5899,79.0,19.5,0.0,0.0,,1.0
2020-01-14 09:00:00+08:00,2.3706539,207.64589,27.65,1001.1011,60.996643,554.0,788.9508,96.0,19.45,0.0,0.0,,1.0
2020-01-14 10:00:00+08:00,3.482815,219.17365,28.8,1001.03265,58.30013,753.0,860.2431,108.0,19.8,0.0,0.0,,1.0
2020-01-14 11:00:00+08:00,4.4204073,217.64769,28.9,1000.9359,57.426365,908.0,900.15845,116.0,19.65,0.0,0.0,,1.0
2020-01-14 12:00:00+08:00,4.90408,219.20718,28.9,1000.9359,55.841755,1010.0,926.36694,119.0,19.2,0.0,0.0,,1.0
2020-01-14 13:00:00+08:00,5.7982755,212.3196,28.65,1000.83014,56.129833,1047.0,935.23413,121.0,19.05,0.0,0.0,,1.0
2020-01-14 14:00:00+08:00,6.5299315,207.3498,28.7,1000.2362,56.317192,1009.0,925.4052,118.0,19.15,0.0,0.0,,1.0
2020-01-14 15:00:00+08:00,6.5520988,195.94547,27.85,1000.0152,57.714,909.0,899.3396,116.0,18.75,0.0,0.0,,1.0
2020-01-14 16:00:00+08:00,6.281719,193.81505,27.4,1000.00323,59.25275,752.0,855.8715,108.0,18.75,0.0,0.0,,1.0
2020-01-14 17:00:00+08:00,5.6089215,191.30989,26.4,1000.1747,64.428825,554.0,786.36945,95.0,19.15,0.0,0.0,,1.0
2020-01-14 18:00:00+08:00,5.656854,188.13002,25.05,1000.63385,70.89368,331.0,651.19116,79.0,19.4,0.0,0.0,,1.0
2020-01-14 19:00:00+08:00,5.315073,184.31595,23.75,1001.0944,77.351654,120.0,415.4657,47.0,19.55,0.0,0.0,,1.0
2020-01-14 20:00:00+08:00,5.1088157,183.3664,23.05,1001.2736,79.69181,5.0,18.03538,4.0,19.35,0.0,0.0,,0.0
2020-01-14 21:00:00+08:00,4.1,180.0,22.95,1001.86584,78.44624,0.0,0.0,0.0,19.0,0.0,0.0,,0.0
2020-01-14 22:00:00+08:00,4.2,180.0,22.85,1001.9623,78.18731,0.0,0.0,0.0,18.85,0.0,0.0,,0.0
2020-01-14 23:00:00+08:00,4.501111,181.273,22.85,1001.5655,78.922806,0.0,0.0,0.0,19.0,0.0,0.0,,0.0
2020-01-15 00:00:00+08:00,3.354102,169.6952,22.8,1002.0601,80.15545,0.0,0.0,0.0,19.2,0.0,0.0,,0.0
2020-01-15 01:00:00+08:00,4.00125,178.56793,22.6,1001.0627,82.150055,0.0,0.0,0.0,19.4,0.0,0.0,,0.0
2020-01-15 02:00:00+08:00,3.8078866,156.80139,22.45,1000.2651,83.67849,0.0,0.0,0.0,19.55,0.0,0.0,,0.0
2020-01-15 03:00:00+08:00,2.6076808,175.60138,22.35,1000.1631,84.188774,0.0,0.0,0.0,19.55,0.0,0.0,,0.0
2020-01-15 04:00:00+08:00,1.6492423,194.03627,22.15,1000.3558,86.2845,0.0,0.0,0.0,19.75,0.0,0.0,,0.0
2020-01-15 05:00:00+08:00,1.1,180.0,21.95,1000.5486,88.4323,0.0,0.0,0.0,19.95,0.0,0.0,,0.0
2020-01-15 06:00:00+08:00,0.64031243,218.65984,22.1,1001.1481,88.99328,4.0,19.025099,3.0,20.2,0.0,0.0,,1.0
2020-01-15 07:00:00+08:00,0.9055385,276.3401,23.35,1001.57935,80.47825,99.0,329.7871,43.0,19.8,0.0,0.1,,1.0
2020-01-15 08:00:00+08:00,1.9849433,229.08571,23.8,1001.8891,76.880104,210.0,296.35886,97.0,19.5,0.0,0.0,,1.0
2020-01-15 09:00:00+08:00,1.5264337,238.39255,25.6,1002.23615,68.612045,530.0,737.9976,103.0,19.4,0.0,0.0,,1.0
2020-01-15 10:00:00+08:00,2.1931713,245.77226,27.6,1001.8934,61.365646,733.0,824.5838,116.0,19.5,0.0,0.0,,1.0
2020-01-15 11:00:00+08:00,3.0675724,250.9743,29.1,1001.73486,56.064487,899.0,888.7927,118.0,19.45,0.0,0.0,,1.0
2020-01-15 12:00:00+08:00,3.8832974,258.11136,29.45,1001.64514,53.42402,988.0,887.53436,135.0,19.0,0.0,0.0,,1.0
2020-01-15 13:00:00+08:00,3.613862,255.5792,29.0,1001.6332,52.97823,1004.0,866.8892,146.0,18.45,0.0,0.0,,1.0
2020-01-15 14:00:00+08:00,4.3011627,252.40749,28.85,1001.3315,54.453133,968.0,850.70856,149.0,18.75,0.0,0.0,,1.0
2020-01-15 15:00:00+08:00,4.3462625,246.97447,28.05,1001.21094,57.942127,856.0,801.71106,149.0,19.0,0.0,0.0,,1.0
2020-01-15 16:00:00+08:00,3.3970575,222.61401,27.9,1001.1076,57.187145,741.0,834.3785,113.0,18.65,0.0,0.0,,1.0
2020-01-15 17:00:00+08:00,3.1622775,214.69522,27.2,1001.0891,60.515785,495.0,659.36444,110.0,18.9,0.0,0.0,,1.0
2020-01-15 18:00:00+08:00,3.443835,205.82094,25.45,1001.33923,71.4083,244.0,395.27594,91.0,19.9,0.0,0.0,,1.0
2020-01-15 19:00:00+08:00,2.2203605,187.76508,24.7,1002.11237,76.54289,93.0,261.98438,47.0,20.3,0.0,0.0,,1.0
2020-01-15 20:00:00+08:00,2.8635643,192.09474,23.2,1001.972,81.46278,4.0,18.066885,3.0,19.85,0.0,0.1,,0.0
2020-01-15 21:00:00+08:00,2.6000001,202.6199,22.9,1002.65784,82.44207,0.0,0.0,0.0,19.75,0.0,0.0,,0.0
2020-01-15 22:00:00+08:00,2.34094,199.9832,22.6,1002.9472,83.95547,0.0,0.0,0.0,19.75,0.0,0.0,,0.0
